id_venda,data,id_cliente,id_livro,quantidade,id_funcionario,nome,cidade,idade,titulo,categoria,autor,preco,custo,funcionario,faturamento,custo_total,lucro,mes,nome_mes
744,2025-02-13,16,14,3,1,Cliente 16,Porto Alegre,53,Clean Code,Tecnologia,Robert C. Martin,88,59,Ana,264,177,87,2,February
745,2025-12-26,98,17,4,3,Cliente 98,Porto Alegre,28,Extraordinário,Infantil,R.J. Palacio,92,41,João,368,164,204,12,December
746,2025-11-13,93,9,1,1,Cliente 93,Rio Grande,22,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Ana,81,42,39,11,November
747,2025-05-25,19,17,1,2,Cliente 19,Porto Alegre,24,Extraordinário,Infantil,R.J. Palacio,92,41,Carlos,92,41,51,5,May
748,2025-11-23,23,5,3,4,Cliente 23,Porto Alegre,19,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Marina,222,81,141,11,November
749,2025-12-29,83,20,1,4,Cliente 83,Pelotas,61,O Alquimista,Ficção,Paulo Coelho,86,63,Marina,86,63,23,12,December
750,2025-02-19,25,8,3,3,Cliente 25,Pelotas,62,Orgulho e Preconceito,Romance,Jane Austen,96,38,João,288,114,174,2,February
751,2025-03-06,16,6,1,3,Cliente 16,Porto Alegre,53,A Revolução dos Bichos,Ficção,George Orwell,66,40,João,66,40,26,3,March
752,2025-12-21,54,11,3,3,Cliente 54,Pelotas,41,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,João,258,90,168,12,December
753,2025-10-15,73,19,4,4,Cliente 73,Rio Grande,19,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Marina,312,172,140,10,October
754,2025-06-13,1,4,3,3,Cliente 1,Rio Grande,68,1984,Ficção,George Orwell,97,62,João,291,186,105,6,June
755,2025-05-21,42,18,3,1,Cliente 42,Rio Grande,58,Coraline,Fantasia,Neil Gaiman,42,21,Ana,126,63,63,5,May
756,2025-11-10,19,1,2,4,Cliente 19,Porto Alegre,24,Dom Casmurro,Clássico,Machado de Assis,102,58,Marina,204,116,88,11,November
757,2025-05-08,97,13,4,2,Cliente 97,Rio Grande,39,Sapiens,História,Yuval Noah Harari,85,55,Carlos,340,220,120,5,May
758,2025-08-27,34,14,4,4,Cliente 34,Rio Grande,45,Clean Code,Tecnologia,Robert C. Martin,88,59,Marina,352,236,116,8,August
759,2025-11-20,80,1,4,1,Cliente 80,Rio Grande,18,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,408,232,176,11,November
760,2025-10-23,55,11,1,1,Cliente 55,Pelotas,32,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Ana,86,30,56,10,October
761,2025-07-06,18,17,2,3,Cliente 18,Porto Alegre,49,Extraordinário,Infantil,R.J. Palacio,92,41,João,184,82,102,7,July
762,2025-07-27,34,4,4,4,Cliente 34,Rio Grande,45,1984,Ficção,George Orwell,97,62,Marina,388,248,140,7,July
763,2025-08-08,89,12,1,4,Cliente 89,Porto Alegre,28,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,85,43,42,8,August
764,2025-07-09,45,10,1,4,Cliente 45,Pelotas,23,Verity,Romance,Colleen Hoover,71,30,Marina,71,30,41,7,July
765,2025-12-12,6,6,1,2,Cliente 6,Porto Alegre,49,A Revolução dos Bichos,Ficção,George Orwell,66,40,Carlos,66,40,26,12,December
766,2025-10-11,21,1,2,3,Cliente 21,Porto Alegre,39,Dom Casmurro,Clássico,Machado de Assis,102,58,João,204,116,88,10,October
767,2025-12-18,70,7,1,1,Cliente 70,Pelotas,66,It: A Coisa,Terror,Stephen King,94,58,Ana,94,58,36,12,December
768,2025-08-25,96,16,2,1,Cliente 96,Rio Grande,23,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Ana,78,44,34,8,August
769,2025-07-13,48,14,3,3,Cliente 48,Pelotas,26,Clean Code,Tecnologia,Robert C. Martin,88,59,João,264,177,87,7,July
770,2025-10-14,39,20,1,1,Cliente 39,Pelotas,44,O Alquimista,Ficção,Paulo Coelho,86,63,Ana,86,63,23,10,October
771,2025-09-16,31,20,4,1,Cliente 31,Porto Alegre,37,O Alquimista,Ficção,Paulo Coelho,86,63,Ana,344,252,92,9,September
772,2025-09-03,10,6,1,3,Cliente 10,Porto Alegre,40,A Revolução dos Bichos,Ficção,George Orwell,66,40,João,66,40,26,9,September
773,2025-05-16,30,5,3,1,Cliente 30,Porto Alegre,61,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Ana,222,81,141,5,May
774,2025-10-07,18,18,3,4,Cliente 18,Porto Alegre,49,Coraline,Fantasia,Neil Gaiman,42,21,Marina,126,63,63,10,October
775,2025-09-28,60,15,1,2,Cliente 60,Rio Grande,69,Python para Dados,Tecnologia,Autor Diversos,101,43,Carlos,101,43,58,9,September
776,2025-06-20,88,6,3,3,Cliente 88,Pelotas,21,A Revolução dos Bichos,Ficção,George Orwell,66,40,João,198,120,78,6,June
777,2025-06-08,73,19,2,2,Cliente 73,Rio Grande,19,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,156,86,70,6,June
778,2025-07-20,95,1,2,1,Cliente 95,Pelotas,51,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,204,116,88,7,July
779,2025-02-14,15,1,1,1,Cliente 15,Rio Grande,46,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,102,58,44,2,February
780,2025-09-21,4,13,2,4,Cliente 4,Porto Alegre,66,Sapiens,História,Yuval Noah Harari,85,55,Marina,170,110,60,9,September
781,2025-03-12,63,3,2,3,Cliente 63,Rio Grande,69,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,João,100,68,32,3,March
782,2025-12-30,40,10,4,1,Cliente 40,Pelotas,69,Verity,Romance,Colleen Hoover,71,30,Ana,284,120,164,12,December
783,2025-04-13,9,3,1,3,Cliente 9,Pelotas,54,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,João,50,34,16,4,April
784,2025-05-05,9,9,3,3,Cliente 9,Pelotas,54,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,João,243,126,117,5,May
785,2025-11-09,26,8,1,3,Cliente 26,Rio Grande,23,Orgulho e Preconceito,Romance,Jane Austen,96,38,João,96,38,58,11,November
786,2025-10-13,4,3,2,3,Cliente 4,Porto Alegre,66,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,João,100,68,32,10,October
787,2025-08-18,81,13,4,3,Cliente 81,Pelotas,36,Sapiens,História,Yuval Noah Harari,85,55,João,340,220,120,8,August
788,2025-05-26,16,6,1,2,Cliente 16,Porto Alegre,53,A Revolução dos Bichos,Ficção,George Orwell,66,40,Carlos,66,40,26,5,May
789,2025-07-16,15,13,1,4,Cliente 15,Rio Grande,46,Sapiens,História,Yuval Noah Harari,85,55,Marina,85,55,30,7,July
790,2025-08-09,99,20,2,3,Cliente 99,Porto Alegre,65,O Alquimista,Ficção,Paulo Coelho,86,63,João,172,126,46,8,August
791,2025-03-01,52,20,2,2,Cliente 52,Pelotas,59,O Alquimista,Ficção,Paulo Coelho,86,63,Carlos,172,126,46,3,March
792,2025-04-08,69,12,1,1,Cliente 69,Rio Grande,54,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Ana,85,43,42,4,April
793,2025-06-20,5,13,2,3,Cliente 5,Porto Alegre,69,Sapiens,História,Yuval Noah Harari,85,55,João,170,110,60,6,June
794,2025-06-22,20,2,2,1,Cliente 20,Porto Alegre,68,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,200,96,104,6,June
795,2025-05-31,79,16,2,3,Cliente 79,Rio Grande,50,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,João,78,44,34,5,May
796,2025-12-16,18,6,2,2,Cliente 18,Porto Alegre,49,A Revolução dos Bichos,Ficção,George Orwell,66,40,Carlos,132,80,52,12,December
797,2025-05-02,2,19,2,2,Cliente 2,Porto Alegre,49,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,156,86,70,5,May
798,2025-04-18,93,13,4,2,Cliente 93,Rio Grande,22,Sapiens,História,Yuval Noah Harari,85,55,Carlos,340,220,120,4,April
799,2025-01-04,13,17,2,4,Cliente 13,Pelotas,32,Extraordinário,Infantil,R.J. Palacio,92,41,Marina,184,82,102,1,January
800,2025-04-03,4,9,3,1,Cliente 4,Porto Alegre,66,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Ana,243,126,117,4,April
801,2025-01-06,42,17,1,4,Cliente 42,Rio Grande,58,Extraordinário,Infantil,R.J. Palacio,92,41,Marina,92,41,51,1,January
802,2025-10-15,74,2,4,3,Cliente 74,Rio Grande,19,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,João,400,192,208,10,October
803,2025-04-16,61,19,4,1,Cliente 61,Rio Grande,66,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Ana,312,172,140,4,April
804,2025-05-26,95,19,2,2,Cliente 95,Pelotas,51,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,156,86,70,5,May
805,2025-09-28,8,7,1,1,Cliente 8,Porto Alegre,47,It: A Coisa,Terror,Stephen King,94,58,Ana,94,58,36,9,September
806,2025-04-06,67,10,3,2,Cliente 67,Porto Alegre,20,Verity,Romance,Colleen Hoover,71,30,Carlos,213,90,123,4,April
807,2025-08-17,63,10,2,4,Cliente 63,Rio Grande,69,Verity,Romance,Colleen Hoover,71,30,Marina,142,60,82,8,August
808,2025-07-21,9,20,1,4,Cliente 9,Pelotas,54,O Alquimista,Ficção,Paulo Coelho,86,63,Marina,86,63,23,7,July
809,2025-07-31,94,9,2,2,Cliente 94,Rio Grande,69,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Carlos,162,84,78,7,July
810,2025-01-06,11,17,2,2,Cliente 11,Rio Grande,56,Extraordinário,Infantil,R.J. Palacio,92,41,Carlos,184,82,102,1,January
811,2025-04-22,99,15,2,3,Cliente 99,Porto Alegre,65,Python para Dados,Tecnologia,Autor Diversos,101,43,João,202,86,116,4,April
812,2025-11-19,42,2,2,4,Cliente 42,Rio Grande,58,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Marina,200,96,104,11,November
813,2025-04-16,13,4,2,4,Cliente 13,Pelotas,32,1984,Ficção,George Orwell,97,62,Marina,194,124,70,4,April
814,2025-05-19,36,19,2,3,Cliente 36,Rio Grande,56,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,João,156,86,70,5,May
815,2025-10-26,13,17,2,4,Cliente 13,Pelotas,32,Extraordinário,Infantil,R.J. Palacio,92,41,Marina,184,82,102,10,October
816,2025-04-06,12,5,3,2,Cliente 12,Rio Grande,62,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,222,81,141,4,April
817,2025-12-03,37,7,4,1,Cliente 37,Pelotas,50,It: A Coisa,Terror,Stephen King,94,58,Ana,376,232,144,12,December
818,2025-10-24,74,18,3,1,Cliente 74,Rio Grande,19,Coraline,Fantasia,Neil Gaiman,42,21,Ana,126,63,63,10,October
819,2025-08-02,73,7,2,4,Cliente 73,Rio Grande,19,It: A Coisa,Terror,Stephen King,94,58,Marina,188,116,72,8,August
820,2025-10-18,52,17,2,3,Cliente 52,Pelotas,59,Extraordinário,Infantil,R.J. Palacio,92,41,João,184,82,102,10,October
821,2025-01-22,71,7,3,2,Cliente 71,Porto Alegre,34,It: A Coisa,Terror,Stephen King,94,58,Carlos,282,174,108,1,January
822,2025-07-12,2,4,3,1,Cliente 2,Porto Alegre,49,1984,Ficção,George Orwell,97,62,Ana,291,186,105,7,July
823,2025-05-30,56,8,4,2,Cliente 56,Rio Grande,49,Orgulho e Preconceito,Romance,Jane Austen,96,38,Carlos,384,152,232,5,May
824,2025-09-04,60,13,3,4,Cliente 60,Rio Grande,69,Sapiens,História,Yuval Noah Harari,85,55,Marina,255,165,90,9,September
825,2025-09-24,23,4,4,4,Cliente 23,Porto Alegre,19,1984,Ficção,George Orwell,97,62,Marina,388,248,140,9,September
826,2025-09-08,40,6,2,1,Cliente 40,Pelotas,69,A Revolução dos Bichos,Ficção,George Orwell,66,40,Ana,132,80,52,9,September
827,2025-01-03,64,5,1,4,Cliente 64,Pelotas,29,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Marina,74,27,47,1,January
828,2025-11-12,85,12,1,3,Cliente 85,Porto Alegre,49,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,João,85,43,42,11,November
829,2025-03-17,23,4,1,4,Cliente 23,Porto Alegre,19,1984,Ficção,George Orwell,97,62,Marina,97,62,35,3,March
830,2025-03-28,29,9,1,4,Cliente 29,Porto Alegre,61,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Marina,81,42,39,3,March
831,2025-09-27,78,4,2,4,Cliente 78,Porto Alegre,49,1984,Ficção,George Orwell,97,62,Marina,194,124,70,9,September
832,2025-08-13,90,19,1,2,Cliente 90,Rio Grande,34,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,78,43,35,8,August
833,2025-01-18,51,14,3,2,Cliente 51,Pelotas,68,Clean Code,Tecnologia,Robert C. Martin,88,59,Carlos,264,177,87,1,January
834,2025-04-23,69,5,3,1,Cliente 69,Rio Grande,54,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Ana,222,81,141,4,April
835,2025-09-08,95,18,1,1,Cliente 95,Pelotas,51,Coraline,Fantasia,Neil Gaiman,42,21,Ana,42,21,21,9,September
836,2025-08-21,89,10,3,1,Cliente 89,Porto Alegre,28,Verity,Romance,Colleen Hoover,71,30,Ana,213,90,123,8,August
837,2025-11-25,31,19,4,4,Cliente 31,Porto Alegre,37,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Marina,312,172,140,11,November
838,2025-10-06,50,12,2,2,Cliente 50,Pelotas,50,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Carlos,170,86,84,10,October
839,2025-07-21,20,18,1,3,Cliente 20,Porto Alegre,68,Coraline,Fantasia,Neil Gaiman,42,21,João,42,21,21,7,July
840,2025-03-24,55,17,1,4,Cliente 55,Pelotas,32,Extraordinário,Infantil,R.J. Palacio,92,41,Marina,92,41,51,3,March
841,2025-05-05,81,11,2,4,Cliente 81,Pelotas,36,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,Marina,172,60,112,5,May
842,2025-06-24,2,3,3,4,Cliente 2,Porto Alegre,49,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Marina,150,102,48,6,June
843,2025-03-10,25,17,2,3,Cliente 25,Pelotas,62,Extraordinário,Infantil,R.J. Palacio,92,41,João,184,82,102,3,March
844,2025-02-16,13,1,2,1,Cliente 13,Pelotas,32,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,204,116,88,2,February
845,2025-09-13,92,15,3,3,Cliente 92,Porto Alegre,41,Python para Dados,Tecnologia,Autor Diversos,101,43,João,303,129,174,9,September
846,2025-08-03,70,9,2,1,Cliente 70,Pelotas,66,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Ana,162,84,78,8,August
847,2025-01-30,67,15,3,3,Cliente 67,Porto Alegre,20,Python para Dados,Tecnologia,Autor Diversos,101,43,João,303,129,174,1,January
848,2025-10-08,58,3,3,2,Cliente 58,Rio Grande,41,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Carlos,150,102,48,10,October
849,2025-08-25,99,19,2,4,Cliente 99,Porto Alegre,65,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Marina,156,86,70,8,August
850,2025-09-05,82,13,4,4,Cliente 82,Rio Grande,19,Sapiens,História,Yuval Noah Harari,85,55,Marina,340,220,120,9,September
851,2025-01-25,75,12,3,4,Cliente 75,Porto Alegre,45,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,255,129,126,1,January
852,2025-03-15,84,20,2,1,Cliente 84,Rio Grande,43,O Alquimista,Ficção,Paulo Coelho,86,63,Ana,172,126,46,3,March
853,2025-07-25,64,1,3,3,Cliente 64,Pelotas,29,Dom Casmurro,Clássico,Machado de Assis,102,58,João,306,174,132,7,July
854,2025-11-10,69,17,4,2,Cliente 69,Rio Grande,54,Extraordinário,Infantil,R.J. Palacio,92,41,Carlos,368,164,204,11,November
855,2025-04-04,83,13,4,3,Cliente 83,Pelotas,61,Sapiens,História,Yuval Noah Harari,85,55,João,340,220,120,4,April
856,2025-05-07,86,1,1,4,Cliente 86,Rio Grande,23,Dom Casmurro,Clássico,Machado de Assis,102,58,Marina,102,58,44,5,May
857,2025-01-25,59,10,3,2,Cliente 59,Pelotas,58,Verity,Romance,Colleen Hoover,71,30,Carlos,213,90,123,1,January
858,2025-11-30,60,15,3,2,Cliente 60,Rio Grande,69,Python para Dados,Tecnologia,Autor Diversos,101,43,Carlos,303,129,174,11,November
859,2025-12-21,83,7,2,4,Cliente 83,Pelotas,61,It: A Coisa,Terror,Stephen King,94,58,Marina,188,116,72,12,December
860,2025-04-26,62,18,3,3,Cliente 62,Pelotas,66,Coraline,Fantasia,Neil Gaiman,42,21,João,126,63,63,4,April
861,2025-02-17,16,16,1,4,Cliente 16,Porto Alegre,53,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Marina,39,22,17,2,February
862,2025-08-14,88,14,4,3,Cliente 88,Pelotas,21,Clean Code,Tecnologia,Robert C. Martin,88,59,João,352,236,116,8,August
863,2025-09-23,68,18,4,2,Cliente 68,Pelotas,66,Coraline,Fantasia,Neil Gaiman,42,21,Carlos,168,84,84,9,September
864,2025-04-09,15,7,1,2,Cliente 15,Rio Grande,46,It: A Coisa,Terror,Stephen King,94,58,Carlos,94,58,36,4,April
865,2025-01-11,89,17,3,4,Cliente 89,Porto Alegre,28,Extraordinário,Infantil,R.J. Palacio,92,41,Marina,276,123,153,1,January
866,2025-03-26,55,18,3,2,Cliente 55,Pelotas,32,Coraline,Fantasia,Neil Gaiman,42,21,Carlos,126,63,63,3,March
867,2025-08-02,35,12,1,1,Cliente 35,Porto Alegre,42,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Ana,85,43,42,8,August
868,2025-06-22,55,8,2,2,Cliente 55,Pelotas,32,Orgulho e Preconceito,Romance,Jane Austen,96,38,Carlos,192,76,116,6,June
869,2025-07-28,14,2,4,1,Cliente 14,Rio Grande,60,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,400,192,208,7,July
870,2025-03-05,49,7,1,2,Cliente 49,Rio Grande,54,It: A Coisa,Terror,Stephen King,94,58,Carlos,94,58,36,3,March
871,2025-09-15,83,4,1,4,Cliente 83,Pelotas,61,1984,Ficção,George Orwell,97,62,Marina,97,62,35,9,September
872,2025-11-28,100,18,3,4,Cliente 100,Pelotas,33,Coraline,Fantasia,Neil Gaiman,42,21,Marina,126,63,63,11,November
873,2025-05-01,7,6,4,1,Cliente 7,Pelotas,21,A Revolução dos Bichos,Ficção,George Orwell,66,40,Ana,264,160,104,5,May
874,2025-10-25,30,9,3,4,Cliente 30,Porto Alegre,61,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Marina,243,126,117,10,October
875,2025-02-23,83,9,1,2,Cliente 83,Pelotas,61,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,Carlos,81,42,39,2,February
876,2025-11-27,49,14,2,2,Cliente 49,Rio Grande,54,Clean Code,Tecnologia,Robert C. Martin,88,59,Carlos,176,118,58,11,November
877,2025-09-29,89,8,4,4,Cliente 89,Porto Alegre,28,Orgulho e Preconceito,Romance,Jane Austen,96,38,Marina,384,152,232,9,September
878,2025-08-29,16,19,1,2,Cliente 16,Porto Alegre,53,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Carlos,78,43,35,8,August
879,2025-08-31,51,3,1,3,Cliente 51,Pelotas,68,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,João,50,34,16,8,August
880,2025-01-18,72,18,2,3,Cliente 72,Pelotas,66,Coraline,Fantasia,Neil Gaiman,42,21,João,84,42,42,1,January
881,2025-07-06,82,5,1,2,Cliente 82,Rio Grande,19,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,74,27,47,7,July
882,2025-12-12,92,14,1,4,Cliente 92,Porto Alegre,41,Clean Code,Tecnologia,Robert C. Martin,88,59,Marina,88,59,29,12,December
883,2025-05-24,80,4,4,1,Cliente 80,Rio Grande,18,1984,Ficção,George Orwell,97,62,Ana,388,248,140,5,May
884,2025-09-19,83,7,4,4,Cliente 83,Pelotas,61,It: A Coisa,Terror,Stephen King,94,58,Marina,376,232,144,9,September
885,2025-12-30,42,20,4,1,Cliente 42,Rio Grande,58,O Alquimista,Ficção,Paulo Coelho,86,63,Ana,344,252,92,12,December
886,2025-08-27,17,12,3,4,Cliente 17,Pelotas,30,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,255,129,126,8,August
887,2025-10-31,63,2,2,2,Cliente 63,Rio Grande,69,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Carlos,200,96,104,10,October
888,2025-10-25,45,11,4,3,Cliente 45,Pelotas,23,Pai Rico Pai Pobre,Negócios,Robert Kiyosaki,86,30,João,344,120,224,10,October
889,2025-03-17,77,14,3,4,Cliente 77,Rio Grande,54,Clean Code,Tecnologia,Robert C. Martin,88,59,Marina,264,177,87,3,March
890,2025-07-07,7,16,3,1,Cliente 7,Pelotas,21,O Poder do Hábito,Desenvolvimento Pessoal,Charles Duhigg,39,22,Ana,117,66,51,7,July
891,2025-11-29,27,20,2,3,Cliente 27,Porto Alegre,45,O Alquimista,Ficção,Paulo Coelho,86,63,João,172,126,46,11,November
892,2025-09-03,10,6,2,1,Cliente 10,Porto Alegre,40,A Revolução dos Bichos,Ficção,George Orwell,66,40,Ana,132,80,52,9,September
893,2025-05-10,34,4,1,2,Cliente 34,Rio Grande,45,1984,Ficção,George Orwell,97,62,Carlos,97,62,35,5,May
894,2025-11-11,36,15,3,3,Cliente 36,Rio Grande,56,Python para Dados,Tecnologia,Autor Diversos,101,43,João,303,129,174,11,November
895,2025-10-10,25,1,4,1,Cliente 25,Pelotas,62,Dom Casmurro,Clássico,Machado de Assis,102,58,Ana,408,232,176,10,October
896,2025-03-20,6,7,2,4,Cliente 6,Porto Alegre,49,It: A Coisa,Terror,Stephen King,94,58,Marina,188,116,72,3,March
897,2025-03-13,24,12,3,2,Cliente 24,Porto Alegre,59,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Carlos,255,129,126,3,March
898,2025-09-20,18,10,4,2,Cliente 18,Porto Alegre,49,Verity,Romance,Colleen Hoover,71,30,Carlos,284,120,164,9,September
899,2025-07-10,87,5,3,2,Cliente 87,Pelotas,49,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,222,81,141,7,July
900,2025-03-04,6,12,2,4,Cliente 6,Porto Alegre,49,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Marina,170,86,84,3,March
901,2025-01-12,29,18,1,4,Cliente 29,Porto Alegre,61,Coraline,Fantasia,Neil Gaiman,42,21,Marina,42,21,21,1,January
902,2025-05-21,25,10,3,3,Cliente 25,Pelotas,62,Verity,Romance,Colleen Hoover,71,30,João,213,90,123,5,May
903,2025-09-11,55,6,4,4,Cliente 55,Pelotas,32,A Revolução dos Bichos,Ficção,George Orwell,66,40,Marina,264,160,104,9,September
904,2025-02-12,81,12,2,3,Cliente 81,Pelotas,36,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,João,170,86,84,2,February
905,2025-01-17,46,7,1,2,Cliente 46,Pelotas,25,It: A Coisa,Terror,Stephen King,94,58,Carlos,94,58,36,1,January
906,2025-03-04,24,18,4,3,Cliente 24,Porto Alegre,59,Coraline,Fantasia,Neil Gaiman,42,21,João,168,84,84,3,March
907,2025-09-10,75,2,4,1,Cliente 75,Porto Alegre,45,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Ana,400,192,208,9,September
908,2025-10-19,26,10,4,2,Cliente 26,Rio Grande,23,Verity,Romance,Colleen Hoover,71,30,Carlos,284,120,164,10,October
909,2025-01-08,98,15,3,2,Cliente 98,Porto Alegre,28,Python para Dados,Tecnologia,Autor Diversos,101,43,Carlos,303,129,174,1,January
910,2025-11-21,28,12,2,3,Cliente 28,Porto Alegre,45,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,João,170,86,84,11,November
911,2025-03-31,3,17,4,2,Cliente 3,Pelotas,56,Extraordinário,Infantil,R.J. Palacio,92,41,Carlos,368,164,204,3,March
912,2025-07-27,75,4,3,4,Cliente 75,Porto Alegre,45,1984,Ficção,George Orwell,97,62,Marina,291,186,105,7,July
913,2025-10-19,38,7,2,1,Cliente 38,Porto Alegre,18,It: A Coisa,Terror,Stephen King,94,58,Ana,188,116,72,10,October
914,2025-10-11,61,9,2,3,Cliente 61,Rio Grande,66,O Senhor dos Anéis,Fantasia,J.R.R. Tolkien,81,42,João,162,84,78,10,October
915,2025-04-28,78,19,3,3,Cliente 78,Porto Alegre,49,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,João,234,129,105,4,April
916,2025-12-15,51,7,3,2,Cliente 51,Pelotas,68,It: A Coisa,Terror,Stephen King,94,58,Carlos,282,174,108,12,December
917,2025-06-24,90,2,4,4,Cliente 90,Rio Grande,34,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Marina,400,192,208,6,June
918,2025-03-17,48,6,2,2,Cliente 48,Pelotas,26,A Revolução dos Bichos,Ficção,George Orwell,66,40,Carlos,132,80,52,3,March
919,2025-04-11,21,18,1,2,Cliente 21,Porto Alegre,39,Coraline,Fantasia,Neil Gaiman,42,21,Carlos,42,21,21,4,April
920,2025-05-31,54,6,3,3,Cliente 54,Pelotas,41,A Revolução dos Bichos,Ficção,George Orwell,66,40,João,198,120,78,5,May
921,2025-09-27,56,13,2,2,Cliente 56,Rio Grande,49,Sapiens,História,Yuval Noah Harari,85,55,Carlos,170,110,60,9,September
922,2025-03-12,94,19,2,1,Cliente 94,Rio Grande,69,A Menina que Roubava Livros,Romance,Markus Zusak,78,43,Ana,156,86,70,3,March
923,2025-06-29,59,2,4,2,Cliente 59,Pelotas,58,Harry Potter e a Pedra Filosofal,Fantasia,J.K. Rowling,100,48,Carlos,400,192,208,6,June
924,2025-05-04,72,12,1,2,Cliente 72,Pelotas,66,Mindset,Desenvolvimento Pessoal,Carol Dweck,85,43,Carlos,85,43,42,5,May
925,2025-10-20,51,15,4,3,Cliente 51,Pelotas,68,Python para Dados,Tecnologia,Autor Diversos,101,43,João,404,172,232,10,October
926,2025-10-12,20,14,1,2,Cliente 20,Porto Alegre,68,Clean Code,Tecnologia,Robert C. Martin,88,59,Carlos,88,59,29,10,October
927,2025-07-14,96,6,1,4,Cliente 96,Rio Grande,23,A Revolução dos Bichos,Ficção,George Orwell,66,40,Marina,66,40,26,7,July
928,2025-08-16,86,18,3,3,Cliente 86,Rio Grande,23,Coraline,Fantasia,Neil Gaiman,42,21,João,126,63,63,8,August
929,2025-10-02,59,5,2,2,Cliente 59,Pelotas,58,O Pequeno Príncipe,Infantil,Antoine de Saint-Exupéry,74,27,Carlos,148,54,94,10,October
930,2025-04-16,71,18,2,1,Cliente 71,Porto Alegre,34,Coraline,Fantasia,Neil Gaiman,42,21,Ana,84,42,42,4,April
931,2025-01-21,9,3,2,1,Cliente 9,Pelotas,54,O Hobbit,Fantasia,J.R.R. Tolkien,50,34,Ana,100,68,32,1,January
